"3079","檒","9","fēng","feng","1"
"3080","鎽","9","fēng","feng","1"
"3081","酆","20","fēng","feng","1"
"3082","寷","9","fēng","feng","1"
"3083","蘴","9","fēng","feng","1"
"3084","靊","9","fēng","feng","1"
"3085","丰","4","fēng","feng","1"
"3086","风","4","fēng","feng","1"
"3087","仹","4","fēng","feng","1"
"3088","妦","4","fēng","feng","1"
"3089","沣","7","fēng","feng","1"
"3090","沨","7","fēng","feng","1"
"3091","峰","10","fēng","feng","1"
"3092","偑","9","fēng","feng","1"
"3093","烽","11","fēng","feng","1"
"3094","崶","9","fēng","feng","1"
"3095","枫","8","fēng","feng","1"
"3096","封","9","fēng","feng","1"
"3097","疯","9","fēng","feng","1"
"3098","盽","9","fēng","feng","1"
"3099","砜","9","fēng","feng","1"
"3100","刵","4","fēng","feng","1"
"3101","篴","9","fēng","feng","1"
"3102","梣","9","fēng","feng","1"
"3103","瑂","9","fēng","feng","1"
"3104","刼","4","fēng","feng","1"
"3105","鐀","9","fēng","feng","1"
"3106","黭","9","fēng","feng","1"
"3107","豱","11","fēng","feng","1"
"3108","瓰","10","fěnwǎ","fenwa","1"
"3109","覅","10","fiao","fiao","1"
"3110","仏","10","fó","fo","1"
"3111","佛","7","fó","fo","1"
"3112","坲","7","fó","fo","1"
"3113","梻","7","fó","fo","1"
"3114","紑","7","fóu","fou","1"
"3115","缶","6","fǒu","fou","1"
"3116","否","7","fǒu","fou","1"
"3117","缹","7","fǒu","fou","1"
"3118","缻","7","fǒu","fou","1"
"3119","雬","7","fǒu","fou","1"
"3120","鴀","7","fǒu","fou","1"
"3121","芣","7","fǒu","fou","1"
"3122","咈","7","fú","fu","1"
"3123","岪","7","fú","fu","1"
"3124","甶","6","fú","fu","1"
"3125","冹","6","fú","fu","1"
"3126","刜","6","fú","fu","1"
"3127","孚","7","fú","fu","1"
"3128","扶","7","fú","fu","1"
"3129","芙","7","fú","fu","1"
"3130","彿","7","fú","fu","1"
"3131","怫","8","fú","fu","1"
"3132","拂","8","fú","fu","1"
"3133","服","8","fú","fu","1"
"3134","泭","8","fú","fu","1"
"3135","绂","8","fú","fu","1"
"3136","绋","8","fú","fu","1"
"3137","苻","8","fú","fu","1"
"3138","俘","9","fú","fu","1"
"3139","垘","8","fú","fu","1"
"3140","祓","9","fú","fu","1"
"3141","罘","9","fú","fu","1"
"3142","茯","9","fú","fu","1"
"3143","郛","9","fú","fu","1"
"3144","韨","9","fú","fu","1"
"3145","哹","8","fú","fu","1"
"3146","栿","8","fú","fu","1"
"3147","浮","10","fú","fu","1"
"3148","畗","8","fú","fu","1"
"3149","砩","10","fú","fu","1"
"3150","蚨","10","fú","fu","1"
"3151","匐","11","fú","fu","1"
"3152","桴","11","fú","fu","1"
"3153","涪","11","fú","fu","1"
"3154","符","11","fú","fu","1"
"3155","翇","11","fú","fu","1"
"3156","艴","11","fú","fu","1"
"3157","菔","11","fú","fu","1"
"3158","虙","11","fú","fu","1"
"3159","袱","11","fú","fu","1"
"3160","幅","12","fú","fu","1"
"3161","絥","12","fú","fu","1"
"3162","伕","7","fú","fu","1"
"3163","弗","5","fú","fu","1"
"3164","伏","6","fú","fu","1"
"3165","凫","6","fú","fu","1"
"3166","畉","8","fú","fu","1"
"3167","鵩","13","fú","fu","1"
"3168","柫","8","fú","fu","1"
"3169","氟","9","fú","fu","1"
"3170","炥","8","fú","fu","1"
"3171","玸","8","fú","fu","1"
"3172","葍","12","fú","fu","1"
"3173","福","13","fú","fu","1"
"3174","綍","13","fú","fu","1"
"3175","艀","13","fú","fu","1"
"3176","蜉","13","fú","fu","1"
"3177","辐","13","fú","fu","1"
"3178","榑","13","fú","fu","1"
"3179","箙","13","fú","fu","1"
"3180","幞","15","fú","fu","1"
"3181","澓","13","fú","fu","1"
"3182","蝠","15","fú","fu","1"
"3183","鴔","13","fú","fu","1"
"3184","癁","13","fú","fu","1"
"3185","鮲","13","fú","fu","1"
"3186","黻","17","fú","fu","1"
"3187","羓","12","fú","fu","1"
"3188","鉹","13","fú","fu","1"
"3189","乼","7","fú","fu","1"
"3190","謉","13","fú","fu","1"
"3191","醬","10","fú","fu","1"
"3192","沴","6","fú","fu","1"
"3193","鮤","13","fú","fu","1"
"3194","飋","13","fú","fu","1"
"3195","鉽","13","fú","fu","1"
"3196","穓","13","fú","fu","1"
"3197","秓","12","fù","fu","1"
"3198","邚","9","fù","fu","1"
"3199","峵","8","fù","fu","1"
"3200","父","4","fù","fu","1"
"3201","讣","4","fù","fu","1"
"3202","付","5","fù","fu","1"
"3203","妇","6","fù","fu","1"
"3204","负","6","fù","fu","1"
"3205","附","7","fù","fu","1"
"3206","咐","8","fù","fu","1"
"3207","竎","8","fù","fu","1"
"3208","阜","8","fù","fu","1"
"3209","驸","8","fù","fu","1"
"3210","复","9","fù","fu","1"
"3211","蚹","11","fù","fu","1"
"3212","傅","12","fù","fu","1"
"3213","媍","12","fù","fu","1"
"3214","祔","8","fù","fu","1"
"3215","赴","9","fù","fu","1"
"3216","富","12","fù","fu","1"
"3217","袝","8","fù","fu","1"
"3218","偩","8","fù","fu","1"
"3219","冨","8","fù","fu","1"
"3220","副","11","fù","fu","1"
"3221","鍑","12","fù","fu","1"
"3222","鍢","12","fù","fu","1"
"3223","鳆","17","fù","fu","1"
"3224","覆","18","fù","fu","1"
"3225","馥","18","fù","fu","1"
"3226","蛗","12","fù","fu","1"
"3227","覄","12","fù","fu","1"
"3228","詂","12","fù","fu","1"
"3229","赋","12","fù","fu","1"
"3230","椱","12","fù","fu","1"
"3231","缚","13","fù","fu","1"
"3232","腹","13","fù","fu","1"
"3233","鲋","13","fù","fu","1"
"3234","褔","12","fù","fu","1"
"3235","赙","14","fù","fu","1"
"3236","緮","12","fù","fu","1"
"3237","蕧","12","fù","fu","1"
"3238","蝜","15","fù","fu","1"
"3239","蝮","15","fù","fu","1"
"3240","鬴","10","fǔ","fu","1"
"3241","簠","14","fǔ","fu","1"
"3242","黼","19","fǔ","fu","1"
"3243","蚥","8","fǔ","fu","1"
"3244","腐","14","fǔ","fu","1"
"3245","腑","12","fǔ","fu","1"
"3246","滏","13","fǔ","fu","1"
"3247","辅","11","fǔ","fu","1"
"3248","椨","10","fǔ","fu","1"
"3249","焤","10","fǔ","fu","1"
"3250","抚","7","fǔ","fu","1"
"3251","甫","7","fǔ","fu","1"
"3252","府","8","fǔ","fu","1"
"3253","弣","7","fǔ","fu","1"
"3254","拊","8","fǔ","fu","1"
"3255","斧","8","fǔ","fu","1"
"3256","俯","10","fǔ","fu","1"
"3257","釜","10","fǔ","fu","1"
"3258","釡","10","fǔ","fu","1"
"3259","捬","10","fǔ","fu","1"
"3260","眊","10","fǔ","fu","1"
"3261","鄊","7","fǔ","fu","1"
"3262","醟","7","fū","fu","1"
"3263","莤","7","fū","fu","1"
"3264","黤","7","fū","fu","1"
"3265","糺","7","fū","fu","1"
"3266","恘","7","fū","fu","1"
"3267","黙","7","fū","fu","1"
"3268","鴚","7","fū","fu","1"
"3269","硄","7","fū","fu","1"
"3270","莄","7","fū","fu","1"
"3271","姇","7","fū","fu","1"
"3272","枎","7","fū","fu","1"
"3273","玞","7","fū","fu","1"
"3274","肤","8","fū","fu","1"
"3275","衭","7","fū","fu","1"
"3276","娐","7","fū","fu","1"
"3277","旉","7","fū","fu","1"
"3278","趺","11","fū","fu","1"
"3279","麸","11","fū","fu","1"
"3280","稃","12","fū","fu","1"
"3281","跗","12","fū","fu","1"
"3282","鈇","8","fū","fu","1"
"3283","筟","7","fū","fu","1"
"3284","綒","7","fū","fu","1"
"3285","鄜","13","fū","fu","1"
"3286","孵","14","fū","fu","1"
"3287","敷","15","fū","fu","1"
"3288","邞","7","fū","fu","1"
"3289","呋","7","fū","fu","1"
"3290","夫","4","fū","fu","1"
"3291","懯","7","fū","fu","1"
"3292","琺","11","fū","fu","1"
"3293","钆","6","gá","ga","1"
"3294","尜","9","gá","ga","1"
"3295","噶","15","gá","ga","1"
"3296","錷","12","gá","ga","1"
"3297","噏","12","gá","ga","1"
"3298","尬","7","gà","ga","1"
"3299","魀","12","gà","ga","1"
"3300","尕","5","gǎ","ga","1"
"3301","玽","15","gǎ","ga","1"
"3302","嘎","14","gā","ga","1"
"3303","旮","6","gā","ga","1"
"3304","伽","7","gā","ga","1"
"3305","呷","8","gā","ga","1"
"3306","丐","4","gài","gai","1"
"3307","乢","12","gài","gai","1"
"3308","匄","12","gài","gai","1"
"3309","钙","9","gài","gai","1"
"3310","盖","11","gài","gai","1"
"3311","溉","12","gài","gai","1"
"3312","葢","11","gài","gai","1"
"3313","戤","13","gài","gai","1"
"3314","概","13","gài","gai","1"
"3315","槪","11","gài","gai","1"
"3316","漑","11","gài","gai","1"
"3317","瓂","11","gài","gai","1"
"3318","忋","12","gǎi","gai","1"
"3319","改","7","gǎi","gai","1"
"3320","絠","12","gǎi","gai","1"
"3321","鎦","12","gǎi","gai","1"
"3322","侅","8","gāi","gai","1"
"3323","该","8","gāi","gai","1"
"3324","郂","12","gāi","gai","1"
"3325","陔","8","gāi","gai","1"
"3326","垓","9","gāi","gai","1"
"3327","姟","12","gāi","gai","1"
"3328","晐","12","gāi","gai","1"
"3329","赅","10","gāi","gai","1"
"3330","畡","12","gāi","gai","1"
"3331","祴","12","gāi","gai","1"
"3332","豥","12","gāi","gai","1"
"3333","賌","12","gāi","gai","1"
"3334","峺","12","gāi","gai","1"
"3335","莇","8","gāi","gai","1"
"3336","沶","13","gàn","gan","1"
"3337","錮","13","gàn","gan","1"
"3338","旰","7","gàn","gan","1"
"3339","赣","21","gàn","gan","1"
"3340","灨","21","gàn","gan","1"
"3341","绀","8","gàn","gan","1"
"3342","倝","13","gàn","gan","1"
"3343","凎","13","gàn","gan","1"
"3344","淦","11","gàn","gan","1"
"3345","詌","13","gàn","gan","1"
"3346","骭","13","gàn","gan","1"
"3347","幹","13","gàn","gan","1"
"3348","檊","13","gàn","gan","1"
"3349","干","3","gàn","gan","1"
"3350","佄","10","gàn","gan","1"
"3351","眣","13","gàn","gan","1"
"3352","赾","6","gàn","gan","1"
"3353","豭","7","gǎn","gan","1"
"3354","鰔","13","gǎn","gan","1"
"3355","杆","7","gǎn","gan","1"
"3356","仠","9","gǎn","gan","1"
"3357","皯","9","gǎn","gan","1"
"3358","秆","8","gǎn","gan","1"
"3359","衦","9","gǎn","gan","1"
"3360","赶","10","gǎn","gan","1"
"3361","敢","11","gǎn","gan","1"
"3362","感","13","gǎn","gan","1"
"3363","澉","14","gǎn","gan","1"
"3364","橄","15","gǎn","gan","1"
"3365","擀","16","gǎn","gan","1"
"3366","簳","13","gǎn","gan","1"
"3367","鳡","13","gǎn","gan","1"
"3368","筩","10","gǎn","gan","1"
"3369","謕","9","gān","gan","1"
"3370","苢","3","gān","gan","1"
"3371","漧","9","gān","gan","1"
"3372","尶","9","gān","gan","1"
"3373","魐","9","gān","gan","1"
"3374","矸","8","gān","gan","1"
"3375","玕","7","gān","gan","1"
"3376","肝","7","gān","gan","1"
"3377","坩","8","gān","gan","1"
"3378","泔","8","gān","gan","1"
"3379","苷","8","gān","gan","1"
"3380","柑","9","gān","gan","1"
"3381","竿","9","gān","gan","1"
"3382","疳","10","gān","gan","1"
"3383","酐","10","gān","gan","1"
"3384","粓","9","gān","gan","1"
"3385","亁","9","gān","gan","1"
"3386","甘","5","gān","gan","1"
"3387","忓","3","gān","gan","1"
"3388","迀","3","gān","gan","1"
"3389","尲","9","gān","gan","1"
"3390","尴","13","gān","gan","1"
"3391","筸","9","gān","gan","1"
"3392","乹","12","gān","gan","1"
"3393","鴑","9","gān","gan","1"
"3394","剄","9","gān","gan","1"
"3395","棡","9","gang","gang","1"
"3396","杠","7","gàng","gang","1"
"3397","焵","7","gàng","gang","1"
"3398","筻","13","gàng","gang","1"
"3399","戆","25","gàng","gang","1"
"3400","掆","9","gàng","gang","1"
"3401","戅","25","gàng","gang","1"
"3402","岗","7","gǎng","gang","1"
"3403","港","12","gǎng","gang","1"
"3404","纲","7","gāng","gang","1"
"3405","肛","7","gāng","gang","1"
"3406","牨","21","gāng","gang","1"
"3407","缸","9","gāng","gang","1"
"3408","钢","9","gāng","gang","1"
"3409","罡","10","gāng","gang","1"
"3410","堈","21","gāng","gang","1"
"3411","冈","4","gāng","gang","1"
"3412","罓","21","gāng","gang","1"
"3413","冮","21","gāng","gang","1"
"3414","刚","6","gāng","gang","1"
"3415","犅","21","gāng","gang","1"
"3416","堽","9","gāng","gang","1"
"3417","罁","21","gāng","gang","1"
"3418","鎠","21","gāng","gang","1"
"3419","祮","7","gào","gao","1"
"3420","祰","7","gào","gao","1"
"3421","锆","12","gào","gao","1"
"3422","吿","13","gào","gao","1"
"3423","告","7","gào","gao","1"
"3424","勂","7","gào","gao","1"
"3425","诰","9","gào","gao","1"
"3426","郜","9","gào","gao","1"
"3427","峼","7","gào","gao","1"
"3428","秊","7","gào","gao","1"
"3429","藁","17","gǎo","gao","1"
"3430","檺","13","gǎo","gao","1"
"3431","筶","7","gǎo","gao","1"
"3432","夰","10","gǎo","gao","1"
"3433","杲","8","gǎo","gao","1"
"3434","菒","10","gǎo","gao","1"
"3435","稁","10","gǎo","gao","1"
"3436","搞","13","gǎo","gao","1"
"3437","缟","13","gǎo","gao","1"
"3438","槁","14","gǎo","gao","1"
"3439","獔","13","gǎo","gao","1"
"3440","稿","15","gǎo","gao","1"
"3441","镐","15","gǎo","gao","1"
"3442","澔","10","gǎo","gao","1"
"3443","獋","8","gāo","gao","1"
"3444","高","10","gāo","gao","1"
"3445","髙","10","gāo","gao","1"
"3446","槔","10","gāo","gao","1"
"3447","睾","14","gāo","gao","1"
"3448","膏","14","gāo","gao","1"
"3449","槹","10","gāo","gao","1"
"3450","篙","16","gāo","gao","1"
"3451","糕","16","gāo","gao","1"
"3452","櫜","10","gāo","gao","1"
"3453","韟","10","gāo","gao","1"
"3454","皋","10","gāo","gao","1"
"3455","羔","10","gāo","gao","1"
"3456","鷎","10","gāo","gao","1"
"3457","鼛","10","gāo","gao","1"
"3458","鷱","10","gāo","gao","1"
"3459","呄","10","gé","ge","1"
"3460","隔","12","gé","ge","1"
"3461","嗝","13","gé","ge","1"
"3462","塥","13","gé","ge","1"
"3463","滆","12","gé","ge","1"
"3464","觡","12","gé","ge","1"
"3465","匌","10","gé","ge","1"
"3466","阁","9","gé","ge","1"
"3467","革","9","gé","ge","1"
"3468","格","10","gé","ge","1"
"3469","鬲","10","gé","ge","1"
"3470","愅","10","gé","ge","1"
"3471","櫊","12","gé","ge","1"
"3472","搿","14","gé","ge","1"
"3473","膈","14","gé","ge","1"
"3474","镉","15","gé","ge","1"
"3475","韐","12","gé","ge","1"
"3476","骼","15","gé","ge","1"
"3477","鮯","12","gé","ge","1"
"3478","杚","12","gé","ge","1"
"3479","韚","12","gé","ge","1"
"3480","佫","8","gé","ge","1"
"3481","詥","10","gé","ge","1"
"3482","辮","12","gé","ge","1"
"3483","舲","10","gé","ge","1"
"3484","騴","12","gé","ge","1"
"3485","韗","12","gé","ge","1"
"3486","謞","12","gé","ge","1"
"3487","个","3","gè","ge","1"
"3488","各","6","gè","ge","1"
"3489","虼","9","gè","ge","1"
"3490","硌","11","gè","ge","1"
"3491","铬","11","gè","ge","1"
"3492","箇","14","gè","ge","1"
"3493","哿","10","gě","ge","1"
"3494","舸","11","gě","ge","1"
"3495","葛","12","gě","ge","1"
"3496","鎶","10","gē","ge","1"
"3497","鴚","10","gē","ge","1"
"3498","鴐","10","gē","ge","1"
"3499","戈","4","gē","ge","1"
"3500","圪","6","gē","ge","1"
"3501","犵","7","gē","ge","1"
"3502","纥","6","gē","ge","1"
"3503","戓","7","gē","ge","1"
"3504","疙","8","gē","ge","1"
"3505","牱","7","gē","ge","1"
"3506","哥","10","gē","ge","1"
"3507","胳","10","gē","ge","1"
"3508","袼","11","gē","ge","1"
"3509","鸽","11","gē","ge","1"
"3510","割","12","gē","ge","1"
"3511","搁","12","gē","ge","1"
"3512","彁","10","gē","ge","1"
"3513","歌","14","gē","ge","1"
"3514","滒","10","gē","ge","1"
"3515","戨","10","gē","ge","1"
"3516","咯","9","gē","ge","1"
"3517","给","9","gěi","gei","1"
"3518","哏","9","gén","gen","1"
"3519","亘","6","gèn","gen","1"
"3520","艮","6","gèn","gen","1"
"3521","茛","9","gèn","gen","1"
"3522","揯","3","gèn","gen","1"
"3523","搄","3","gèn","gen","1"
"3524","根","10","gēn","gen","1"
"3525","跟","13","gēn","gen","1"
"3526","更","7","gèng","geng","1"
"3527","堩","3","gèng","geng","1"
"3528","暅","9","gèng","geng","1"
"3529","鄎","9","gěng","geng","1"
"3530","挭","3","gěng","geng","1"
"3531","绠","10","gěng","geng","1"
"3532","耿","10","gěng","geng","1"
"3533","莄","3","gěng","geng","1"
"3534","梗","11","gěng","geng","1"
"3535","鲠","15","gěng","geng","1"
"3536","哽","10","gěng","geng","1"
"3537","埂","10","gěng","geng","1"
"3538","峺","3","gěng","geng","1"
"3539","郿","6","gěng","geng","1"
"3540","刯","3","gēng","geng","1"
"3541","庚","8","gēng","geng","1"
"3542","浭","3","gēng","geng","1"
"3543","耕","10","gēng","geng","1"
"3544","掶","3","gēng","geng","1"
"3545","菮","3","gēng","geng","1"
"3546","椩","3","gēng","geng","1"
"3547","焿","3","gēng","geng","1"
"3548","絚","3","gēng","geng","1"
"3549","赓","12","gēng","geng","1"
"3550","鹒","10","gēng","geng","1"
"3551","羹","19","gēng","geng","1"
"3552","啹","3","geu","geu","1"
"3553","喼","3","gib","gib","1"
"3554","嗰","3","go","go","1"
"3555","供","8","gòng","gong","1"
"3556","共","6","gòng","gong","1"
"3557","贡","7","gòng","gong","1"
"3558","羾","6","gòng","gong","1"
"3559","熕","6","gòng","gong","1"
"3560","渱","11","gòng","gong","1"
"3561","嗊","11","gǒng","gong","1"
"3562","拲","3","gǒng","gong","1"
"3563","栱","9","gǒng","gong","1"
"3564","珙","10","gǒng","gong","1"
"3565","輁","3","gǒng","gong","1"
"3566","巩","6","gǒng","gong","1"
"3567","汞","7","gǒng","gong","1"
"3568","拱","9","gǒng","gong","1"
"3569","糼","3","gōng","gong","1"
"3570","幊","3","gōng","gong","1"
"3571","觥","13","gōng","gong","1"
"3572","碽","3","gōng","gong","1"
"3573","肱","8","gōng","gong","1"
"3574","宫","9","gōng","gong","1"
"3575","宮","3","gōng","gong","1"
"3576","恭","10","gōng","gong","1"
"3577","蚣","10","gōng","gong","1"
"3578","躬","10","gōng","gong","1"
"3579","龚","11","gōng","gong","1"
"3580","匑","3","gōng","gong","1"
"3581","塨","11","gōng","gong","1"
"3582","工","3","gōng","gong","1"
"3583","弓","3","gōng","gong","1"
"3584","公","4","gōng","gong","1"
"3585","功","5","gōng","gong","1"
"3586","攻","7","gōng","gong","1"
"3587","杛","3","gōng","gong","1"
"3588","髸","3","gōng","gong","1"
"3589","卌","3","gōng","gong","1"
"3590","兝","6","gōngfēn","gongfen","1"
"3591","兣","6","gǒngli","gongli","1"
"3592","构","8","gòu","gou","1"
"3593","诟","8","gòu","gou","1"
"3594","购","8","gòu","gou","1"
"3595","垢","9","gòu","gou","1"
"3596","姤","8","gòu","gou","1"
"3597","茩","8","gòu","gou","1"
"3598","够","11","gòu","gou","1"
"3599","夠","8","gòu","gou","1"
"3600","訽","8","gòu","gou","1"
"3601","媾","13","gòu","gou","1"
"3602","彀","13","gòu","gou","1"
"3603","煹","8","gòu","gou","1"
"3604","觏","14","gòu","gou","1"
"3605","撀","8","gòu","gou","1"
"3606","坸","9","gòu","gou","1"
"3607","遘","13","gòu","gou","1"
"3608","雊","8","gòu","gou","1"
"3609","傋","19","gòu","gou","1"
"3610","豿","9","gǒu","gou","1"
"3611","笱","11","gǒu","gou","1"
"3612","岣","8","gǒu","gou","1"
"3613","狗","8","gǒu","gou","1"
"3614","苟","8","gǒu","gou","1"
"3615","枸","9","gǒu","gou","1"
"3616","玽","9","gǒu","gou","1"
"3617","聉","9","gǒu","gou","1"
"3618","聈","9","gǒu","gou","1"
"3619","聇","9","gǒu","gou","1"
"3620","鹹","11","gōu","gou","1"
"3621","勾","4","gōu","gou","1"
"3622","佝","7","gōu","gou","1"
"3623","沟","7","gōu","gou","1"
"3624","钩","9","gōu","gou","1"
"3625","袧","9","gōu","gou","1"
"3626","缑","12","gōu","gou","1"
"3627","褠","9","gōu","gou","1"
"3628","篝","16","gōu","gou","1"
"3629","簼","9","gōu","gou","1"
"3630","鞲","19","gōu","gou","1"
"3631","泃","8","gōu","gou","1"
"3632","皼","8","gǔ","gu","1"
"3633","眞","11","gù","gu","1"
"3634","鲴","16","gù","gu","1"
"3635","固","8","gù","gu","1"
"3636","故","9","gù","gu","1"
"3637","凅","11","gù","gu","1"
"3638","顾","10","gù","gu","1"
"3639","堌","10","gù","gu","1"
"3640","崓","11","gù","gu","1"
"3641","崮","11","gù","gu","1"
"3642","梏","11","gù","gu","1"
"3643","牿","11","gù","gu","1"
"3644","棝","11","gù","gu","1"
"3645","祻","11","gù","gu","1"
"3646","雇","12","gù","gu","1"
"3647","痼","13","gù","gu","1"
"3648","稒","11","gù","gu","1"
"3649","锢","13","gù","gu","1"
"3650","頋","11","gù","gu","1"
"3651","恏","11","gù","gu","1"
"3652","嗀","10","gǔ","gu","1"
"3653","榾","11","gǔ","gu","1"
"3654","鼓","13","gǔ","gu","1"
"3655","鼔","11","gǔ","gu","1"
"3656","嘏","14","gǔ","gu","1"
"3657","榖","11","gǔ","gu","1"
"3658","薣","11","gǔ","gu","1"
"3659","臌","17","gǔ","gu","1"
"3660","瀔","13","gǔ","gu","1"
"3661","瞽","18","gǔ","gu","1"
"3662","馉","11","gǔ","gu","1"
"3663","鹘","14","gǔ","gu","1"
"3664","古","5","gǔ","gu","1"
"3665","汩","7","gǔ","gu","1"
"3666","诂","7","gǔ","gu","1"
"3667","谷","7","gǔ","gu","1"
"3668","股","8","gǔ","gu","1"
"3669","峠","7","gǔ","gu","1"
"3670","羖","9","gǔ","gu","1"
"3671","钴","10","gǔ","gu","1"
"3672","傦","7","gǔ","gu","1"
"3673","啒","7","gǔ","gu","1"
"3674","淈","7","gǔ","gu","1"
"3675","脵","7","gǔ","gu","1"
"3676","蛊","11","gǔ","gu","1"
"3677","蛌","11","gǔ","gu","1"
"3678","牯","9","gǔ","gu","1"
"3679","骨","9","gǔ","gu","1"
"3680","罟","10","gǔ","gu","1"
"3681","尳","11","gǔ","gu","1"
"3682","愲","11","gǔ","gu","1"
"3683","硲","11","gǔ","gu","1"
"3684","瀓","11","gǔ","gu","1"
"3685","穣","15","gǔ","gu","1"
"3686","遝","7","gǔ","gu","1"
"3687","縮","11","gǔ","gu","1"
"3688","篽","8","gū","gu","1"
"3689","輑","8","gū","gu","1"
"3690","觚","12","gū","gu","1"
"3691","辜","12","gū","gu","1"
"3692","酤","12","gū","gu","1"
"3693","毂","13","gū","gu","1"
"3694","箍","14","gū","gu","1"
"3695","箛","8","gū","gu","1"
"3696","嫴","8","gū","gu","1"
"3697","估","7","gū","gu","1"
"3698","咕","8","gū","gu","1"
"3699","姑","8","gū","gu","1"
"3700","孤","8","gū","gu","1"
"3701","沽","8","gū","gu","1"
"3702","柧","8","gū","gu","1"
"3703","轱","9","gū","gu","1"
"3704","唂","8","gū","gu","1"
"3705","唃","8","gū","gu","1"
"3706","鸪","10","gū","gu","1"
"3707","笟","8","gū","gu","1"
"3708","菇","11","gū","gu","1"
"3709","菰","11","gū","gu","1"
"3710","蛄","11","gū","gu","1"
"3711","蓇","11","gū","gu","1"
"3712","鮵","8","gū","gu","1"
"3713","羈","8","gū","gu","1"
"3714","檕","8","gū","gu","1"
"3715","羖","11","guà","gua","1"
"3716","诖","8","guà","gua","1"
"3717","挂","9","guà","gua","1"
"3718","褂","13","guà","gua","1"
"3719","卦","8","guà","gua","1"
"3720","坬","11","guà","gua","1"
"3721","羐","11","guà","gua","1"
"3722","冎","11","guǎ","gua","1"
"3723","叧","11","guǎ","gua","1"
"3724","剐","9","guǎ","gua","1"
"3725","啩","11","guǎ","gua","1"
"3726","寡","14","guǎ","gua","1"
"3727","呱","8","guā","gua","1"
"3728","劀","11","guā","gua","1"
"3729","緺","8","guā","gua","1"
"3730","騧","11","guā","gua","1"
"3731","瓜","5","guā","gua","1"
"3732","刮","8","guā","gua","1"
"3733","胍","9","guā","gua","1"
"3734","鸹","11","guā","gua","1"
"3735","焻","11","guā","gua","1"
"3736","煱","11","guā","gua","1"
"3737","趏","11","guā","gua","1"
"3738","飊","11","guā","gua","1"
"3739","歰","11","guā","gua","1"
"3740","栝","10","guā","gua","1"
"3741","鋞","11","guā","gua","1"
"3742","叏","11","guài","guai","1"
"3743","怪","8","guài","guai","1"
"3744","拐","8","guǎi","guai","1"
"3745","乖","8","guāi","guai","1"
"3746","冠","9","guàn","guan","1"
"3747","樌","12","guàn","guan","1"
"3748","盥","16","guàn","guan","1"
"3749","罆","12","guàn","guan","1"
"3750","灌","20","guàn","guan","1"
"3751","爟","20","guàn","guan","1"
"3752","瓘","21","guàn","guan","1"
"3753","矔","20","guàn","guan","1"
"3754","礶","20","guàn","guan","1"
"3755","卝","12","guàn","guan","1"
"3756","贯","8","guàn","guan","1"
"3757","泴","12","guàn","guan","1"
"3758","悺","12","guàn","guan","1"
"3759","惯","11","guàn","guan","1"
"3760","掼","11","guàn","guan","1"
"3761","涫","11","guàn","guan","1"
"3762","悹","12","guàn","guan","1"
"3763","祼","12","guàn","guan","1"
"3764","遦","12","guàn","guan","1"
"3765","鹳","22","guàn","guan","1"
"3766","罐","23","guàn","guan","1"
"3767","鱹","20","guàn","guan","1"
"3768","乷","12","guàn","guan","1"
"3769","鴄","12","guǎn","guan","1"
"3770","躨","12","guǎn","guan","1"
"3771","痯","12","guǎn","guan","1"
"3772","馆","11","guǎn","guan","1"
"3773","筦","12","guǎn","guan","1"
"3774","管","14","guǎn","guan","1"
"3775","輨","12","guǎn","guan","1"
"3776","錧","12","guǎn","guan","1"
"3777","倌","10","guān","guan","1"
"3778","棺","12","guān","guan","1"
"3779","瘝","12","guān","guan","1"
"3780","鳏","18","guān","guan","1"
"3781","鱞","12","guān","guan","1"
"3782","关","6","guān","guan","1"
"3783","观","6","guān","guan","1"
"3784","官","8","guān","guan","1"
"3785","癶","12","guān","guan","1"
"3786","竌","12","guān","guan","1"
"3787","葂","6","guān","guan","1"
"3788","蒮","12","guān","guan","1"
"3789","逛","10","guàng","guang","1"
"3790","撗","3","guàng","guang","1"
"3791","广","3","guǎng","guang","1"
"3792","広","3","guǎng","guang","1"
"3793","犷","6","guǎng","guang","1"
"3794","輄","20","guāng","guang","1"
"3795","銧","20","guāng","guang","1"
"3796","欟","20","guāng","guang","1"
"3797","光","6","guāng","guang","1"
"3798","灮","20","guāng","guang","1"
"3799","侊","20","guāng","guang","1"
"3800","炗","20","guāng","guang","1"
"3801","炚","20","guāng","guang","1"
"3802","炛","20","guāng","guang","1"
"3803","咣","9","guāng","guang","1"
"3804","垙","20","guāng","guang","1"
"3805","姯","20","guāng","guang","1"
"3806","茪","20","guāng","guang","1"
"3807","桄","10","guāng","guang","1"
"3808","珖","20","guāng","guang","1"
"3809","胱","10","guāng","guang","1"
"3810","硄","20","guāng","guang","1"
"3811","焏","20","guāng","guang","1"
"3812","趪","9","guāng","guang","1"
"3813","儂","20","guāng","guang","1"
"3814","黸","20","guāng","guang","1"
"3815","挄","10","guāng","guang","1"
"3816","秝","8","guì","gui","1"
"3817","桧","10","guì","gui","1"
"3818","刽","8","guì","gui","1"
"3819","刿","8","guì","gui","1"
"3820","攰","8","guì","gui","1"
"3821","柜","8","guì","gui","1"
"3822","炅","8","guì","gui","1"
"3823","贵","9","guì","gui","1"
"3824","桂","10","guì","gui","1"
